dateCBASS,CBASSrun,uniquePosition,site,fieldTag,Temp,rack.col,rack.position,F,Fm,Y
2023-06-24T00:00:00Z,5,Run5.Y2,K1021,B187,32,Yellow,2,0.1808,0.3519,0.486
2023-06-24T00:00:00Z,5,Run5.Y3,R1215,B158,32,Yellow,3,0.1637,0.3421,0.521
2023-06-24T00:00:00Z,5,Run5.Y4,K1021,B186,32,Yellow,4,0.2009,0.368,0.454
2023-06-24T00:00:00Z,5,Run5.Y5,J2858,B100,32,Yellow,5,0.1823,0.3392,0.463
2023-06-24T00:00:00Z,5,Run5.Y6,O1313,B117,32,Yellow,6,0.1848,0.3539,0.478
2023-06-24T00:00:00Z,5,Run5.B1,CT (Waypoint 660),B110,32,Blue,1,0.1955,0.3636,0.462
2023-06-24T00:00:00Z,5,Run5.B2,CT (Waypoint 661),B108,32,Blue,2,0.1603,0.305,0.474
2023-06-24T00:00:00Z,5,Run5.B3,CT (Waypoint 661),B118,32,Blue,3,0.1926,0.3587,0.463
2023-06-24T00:00:00Z,5,Run5.B4,CT (Waypoint 661),B129,32,Blue,4,0.1882,0.3441,0.453
2023-06-24T00:00:00Z,5,Run5.P1,S1254,B191,38,Pink,1,0.045,0.0455,0
2023-06-24T00:00:00Z,5,Run5.P2,O1298,B193,38,Pink,2,0.0992,0.1017,0
2023-06-24T00:00:00Z,5,Run5.P3,O1298,B194,38,Pink,3,0.2713,0.2781,0.025
2023-06-24T00:00:00Z,5,Run5.P4,S1254,B195,38,Pink,4,0.0934,0.0973,0
2023-06-24T00:00:00Z,5,Run5.P5,S1254,B192,38,Pink,5,0.0811,0.0836,0
2023-06-24T00:00:00Z,5,Run5.P6,O1313,B109,38,Pink,6,0.1413,0.1457,0.03
2023-06-24T00:00:00Z,5,Run5.P7,O1313,B119,38,Pink,7,0.1007,0.1041,0
2023-06-24T00:00:00Z,5,Run5.P8,O1313,B60,38,Pink,8,0.1232,0.129,0.045
2023-06-26T00:00:00Z,6,Run6.P1,TexasRock-Acer-ACR-2(S),B83,30,Pink,1,0.1129,0.2493,0.547
2023-06-26T00:00:00Z,6,Run6.P2,TexasRock-Acer-ACR-1(N),B67,30,Pink,2,0.1486,0.3157,0.529
2023-06-26T00:00:00Z,6,Run6.P3,TexasRock-Acer-ACR-1(N),B165,30,Pink,3,0.1491,0.3495,0.573
2023-06-26T00:00:00Z,6,Run6.P4,TexasRock-Acer-ACR-1(N),B170,30,Pink,4,0.1598,0.3514,0.545
2023-06-26T00:00:00Z,6,Run6.P5,TexasRock-Acer-ELS-2(S),B88,30,Pink,5,0.1427,0.3094,0.539
2023-06-26T00:00:00Z,6,Run6.P6,TexasRock-Acer-ACR-1(N),B167,30,Pink,6,0.1554,0.3397,0.542
2023-06-26T00:00:00Z,6,Run6.P7,TexasRock-Acer-ELS-2(S),B87,30,Pink,7,0.1398,0.3167,0.559
2023-06-26T00:00:00Z,6,Run6.P8,TexasRock-Acer-ELS-1(N),B17,30,Pink,8,0.1393,0.3152,0.558
2023-06-26T00:00:00Z,6,Run6.O1,Pulaski-S_1,B133,38,Orange,1,0.042,0.043,0
2023-06-26T00:00:00Z,6,Run6.O2,Pulaski-S_1,B136,38,Orange,2,0.0753,0.0777,0
2023-06-26T00:00:00Z,6,Run6.O3,Pulaski-S_2,B134,38,Orange,3,0.1935,0.2019,0.041
2023-06-26T00:00:00Z,6,Run6.O4,Pulaski-S_2,B131,38,Orange,4,0.085,0.0875,0
2023-06-26T00:00:00Z,6,Run6.O5,Pulaski-S_2,B135,38,Orange,5,0.1065,0.1183,0.099
2023-06-26T00:00:00Z,6,Run6.O6,Pulaski-S_1,B138,38,Orange,6,0.0401,0.0415,0
2023-06-26T00:00:00Z,6,Run6.O7,Pulaski-S_2,B132,38,Orange,7,0.0943,0.0997,0.054
2023-06-26T00:00:00Z,6,Run6.O8,TexasRock-Acer-ELS-2(S),B85,38,Orange,8,0.0626,0.0679,0.079
2023-06-26T00:00:00Z,6,Run6.Y1,Pulaski-N_1,B188,38,Yellow,1,0.0376,0.0396,0
2023-06-26T00:00:00Z,6,Run6.Y2,Pulaski-N_2,B164,38,Yellow,2,0.0992,0.1017,0
2023-06-26T00:00:00Z,6,Run6.Y3,Pulaski-N_2,B168,38,Yellow,3,0.2141,0.2195,0.024
2023-06-26T00:00:00Z,6,Run6.Y4,TexasRock-Acer-ACR-2(S),B81,38,Yellow,4,0.0684,0.0748,0.085
2023-06-26T00:00:00Z,6,Run6.Y5,SouthwestChannel-Acer-TNC(S),B176,38,Yellow,5,0.3148,0.3372,0.067
2023-06-26T00:00:00Z,6,Run6.Y6,SouthwestChannel-Acer-TNC(S),B177,38,Yellow,6,0.0455,0.0474,0
2023-06-26T00:00:00Z,6,Run6.Y7,SouthwestChannel-Acer-TNC(S),B183,38,Yellow,7,0.1114,0.1222,0.088
2023-06-26T00:00:00Z,6,Run6.B1,SouthwestChannel-Acer-TNC(S),B42,38,Blue,1,0.065,0.0709,0.083
2023-06-26T00:00:00Z,6,Run6.B2,SouthwestChannel-Acer-TNC(S),B090,38,Blue,2,0.2493,0.2703,0.078
2023-06-26T00:00:00Z,6,Run6.B3,SouthwestChannel-Acer-TNC(S),B173,38,Blue,3,0.0459,0.0494,0
2023-06-26T00:00:00Z,6,Run6.B4,SouthwestChannel-Acer-TNC(S),Y80,38,Blue,4,0.2581,0.2737,0.057
2023-06-26T00:00:00Z,6,Run6.B5,SouthwestChannel-Acer-TNC(S),B020,38,Blue,5,0.1144,0.1251,0.086
2023-06-26T00:00:00Z,6,Run6.B6,SouthwestChannel-Acer-TNC(S),Y87,38,Blue,6,0.0582,0.0635,0.085
2023-06-26T00:00:00Z,6,Run6.B7,SouthwestChannel-Acer-TNC(S),B171,38,Blue,7,0.1139,0.1207,0.057
2023-06-26T00:00:00Z,6,Run6.P1,TexasRock-Acer-ACR-2(S),B83,37,Pink,1,0.1134,0.1178,0.037
2023-06-26T00:00:00Z,6,Run6.P2,TexasRock-Acer-ACR-1(N),B67,37,Pink,2,0.1393,0.153,0.089
2023-06-26T00:00:00Z,6,Run6.P3,TexasRock-Acer-ACR-1(N),B165,37,Pink,3,0.1349,0.1466,0.08
2023-06-26T00:00:00Z,6,Run6.P4,TexasRock-Acer-ACR-1(N),B170,37,Pink,4,0.1002,0.108,0.072
2023-06-26T00:00:00Z,6,Run6.P5,TexasRock-Acer-ELS-2(S),B88,37,Pink,5,0.129,0.1369,0.057
2023-06-26T00:00:00Z,6,Run6.P6,TexasRock-Acer-ACR-1(N),B167,37,Pink,6,0.0997,0.1046,0.047
2023-06-26T00:00:00Z,6,Run6.P7,TexasRock-Acer-ELS-2(S),B87,37,Pink,7,0.1266,0.1325,0.044
2023-06-26T00:00:00Z,6,Run6.P8,TexasRock-Acer-ELS-1(N),B17,37,Pink,8,0.1227,0.13,0.056
2023-06-26T00:00:00Z,6,Run6.O1,Pulaski-S_1,B133,37,Orange,1,0.1178,0.1227,0.04
2023-06-26T00:00:00Z,6,Run6.O2,Pulaski-S_1,B136,37,Orange,2,0.1564,0.1637,0.045
2023-06-26T00:00:00Z,6,Run6.O3,Pulaski-S_2,B134,37,Orange,3,0.1305,0.1359,0.04
2023-06-26T00:00:00Z,6,Run6.O4,Pulaski-S_2,B131,37,Orange,4,0.1188,0.13,0.086
2023-06-26T00:00:00Z,6,Run6.O5,Pulaski-S_2,B135,37,Orange,5,0.1149,0.1212,0.052
2023-06-26T00:00:00Z,6,Run6.O6,Pulaski-S_1,B138,37,Orange,6,0.1105,0.1207,0.085
2023-06-26T00:00:00Z,6,Run6.O7,Pulaski-S_2,B132,37,Orange,7,0.1183,0.1295,0.087
2023-06-26T00:00:00Z,6,Run6.O8,TexasRock-Acer-ELS-2(S),B85,37,Orange,8,0.1295,0.1334,0
2023-06-26T00:00:00Z,6,Run6.Y1,Pulaski-N_1,B188,37,Yellow,1,0.1158,0.131,0.116
2023-06-26T00:00:00Z,6,Run6.Y2,Pulaski-N_2,B164,37,Yellow,2,0.1129,0.1271,0.112
2023-06-26T00:00:00Z,6,Run6.Y3,Pulaski-N_2,B168,37,Yellow,3,0.1271,0.1408,0.097
2023-06-26T00:00:00Z,6,Run6.Y4,TexasRock-Acer-ACR-2(S),B81,37,Yellow,4,0.1285,0.1427,0.099
2023-06-26T00:00:00Z,6,Run6.Y5,SouthwestChannel-Acer-TNC(S),B176,37,Yellow,5,0.1173,0.1281,0.084
2023-06-26T00:00:00Z,6,Run6.Y6,SouthwestChannel-Acer-TNC(S),B177,37,Yellow,6,0.132,0.1466,0.1
2023-06-26T00:00:00Z,6,Run6.Y7,SouthwestChannel-Acer-TNC(S),B183,37,Yellow,7,0.0816,0.0929,0.121
2023-06-26T00:00:00Z,6,Run6.B1,SouthwestChannel-Acer-TNC(S),B42,37,Blue,1,0.0665,0.0714,0.068
2023-06-26T00:00:00Z,6,Run6.B2,SouthwestChannel-Acer-TNC(S),B090,37,Blue,2,0.1329,0.1452,0.084
2023-06-26T00:00:00Z,6,Run6.B3,SouthwestChannel-Acer-TNC(S),B173,37,Blue,3,0.1452,0.1554,0.066
2023-06-26T00:00:00Z,6,Run6.B4,SouthwestChannel-Acer-TNC(S),Y80,37,Blue,4,0.153,0.1618,0.054
2023-06-26T00:00:00Z,6,Run6.B5,SouthwestChannel-Acer-TNC(S),B020,37,Blue,5,0.1046,0.1207,0.134
2023-06-26T00:00:00Z,6,Run6.B6,SouthwestChannel-Acer-TNC(S),Y87,37,Blue,6,0.1212,0.1325,0.085
2023-06-26T00:00:00Z,6,Run6.B7,SouthwestChannel-Acer-TNC(S),B171,37,Blue,7,0.154,0.1642,0.063
2023-06-26T00:00:00Z,6,Run6.P1,TexasRock-Acer-ACR-2(S),B83,36,Pink,1,0.1955,0.2102,0.07
2023-06-26T00:00:00Z,6,Run6.P2,TexasRock-Acer-ACR-1(N),B67,36,Pink,2,0.1769,0.2273,0.222
2023-06-26T00:00:00Z,6,Run6.P3,TexasRock-Acer-ACR-1(N),B165,36,Pink,3,0.1794,0.2019,0.111
2023-06-26T00:00:00Z,6,Run6.P4,TexasRock-Acer-ACR-1(N),B170,36,Pink,4,0.1843,0.2072,0.111
2023-06-26T00:00:00Z,6,Run6.P5,TexasRock-Acer-ELS-2(S),B88,36,Pink,5,0.1911,0.2082,0.082
2023-06-26T00:00:00Z,6,Run6.P6,TexasRock-Acer-ACR-1(N),B167,36,Pink,6,0.1818,0.2302,0.21
2023-06-26T00:00:00Z,6,Run6.P7,TexasRock-Acer-ELS-2(S),B87,36,Pink,7,0.1906,0.2058,0.074
2023-06-26T00:00:00Z,6,Run6.P8,TexasRock-Acer-ELS-1(N),B17,36,Pink,8,0.1632,0.1916,0.148
2023-06-26T00:00:00Z,6,Run6.O1,Pulaski-S_1,B133,36,Orange,1,0.1261,0.1339,0.058
2023-06-26T00:00:00Z,6,Run6.O2,Pulaski-S_1,B136,36,Orange,2,0.1271,0.1354,0.061
2023-06-26T00:00:00Z,6,Run6.O3,Pulaski-S_2,B134,36,Orange,3,0.1364,0.1471,0.073
2023-06-26T00:00:00Z,6,Run6.O4,Pulaski-S_2,B131,36,Orange,4,0.1496,0.1642,0.089
2023-06-26T00:00:00Z,6,Run6.O5,Pulaski-S_2,B135,36,Orange,5,0.1241,0.1315,0.056
2023-06-26T00:00:00Z,6,Run6.O6,Pulaski-S_1,B138,36,Orange,6,0.1256,0.1461,0.14
2023-06-26T00:00:00Z,6,Run6.O7,Pulaski-S_2,B132,36,Orange,7,0.1031,0.1227,0.159
2023-06-26T00:00:00Z,6,Run6.O8,TexasRock-Acer-ELS-2(S),B85,36,Orange,8,0.1364,0.15,0.091
2023-06-26T00:00:00Z,6,Run6.Y1,Pulaski-N_1,B188,36,Yellow,1,0.1251,0.1393,0.102
2023-06-26T00:00:00Z,6,Run6.Y2,Pulaski-N_2,B164,36,Yellow,2,0.1217,0.1447,0.159
2023-06-26T00:00:00Z,6,Run6.Y3,Pulaski-N_2,B168,36,Yellow,3,0.1271,0.1417,0.103
2023-06-26T00:00:00Z,6,Run6.Y4,TexasRock-Acer-ACR-2(S),B81,36,Yellow,4,0.1222,0.1442,0.153
2023-06-26T00:00:00Z,6,Run6.Y5,SouthwestChannel-Acer-TNC(S),B176,36,Yellow,5,0.1114,0.1344,0.171
2023-06-26T00:00:00Z,6,Run6.Y6,SouthwestChannel-Acer-TNC(S),B177,36,Yellow,6,0.1281,0.1442,0.112
2023-06-26T00:00:00Z,6,Run6.Y7,SouthwestChannel-Acer-TNC(S),B183,36,Yellow,7,0.1134,0.1344,0.156
2023-06-26T00:00:00Z,6,Run6.O1,Pulaski-S_1,B133,30,Orange,1,0.1251,0.2786,0.551
2023-06-26T00:00:00Z,6,Run6.O2,Pulaski-S_1,B136,30,Orange,2,0.1197,0.2752,0.565
2023-06-26T00:00:00Z,6,Run6.O3,Pulaski-S_2,B134,30,Orange,3,0.1246,0.2786,0.553
2023-06-26T00:00:00Z,6,Run6.O4,Pulaski-S_2,B131,30,Orange,4,0.1427,0.2952,0.517
2023-06-26T00:00:00Z,6,Run6.O5,Pulaski-S_2,B135,30,Orange,5,0.1241,0.2654,0.532
2023-06-26T00:00:00Z,6,Run6.O6,Pulaski-S_1,B138,30,Orange,6,0.1525,0.3548,0.57
2023-06-26T00:00:00Z,6,Run6.O7,Pulaski-S_2,B132,30,Orange,7,0.1305,0.2732,0.522
2023-06-26T00:00:00Z,6,Run6.O8,TexasRock-Acer-ELS-2(S),B85,30,Orange,8,0.132,0.2845,0.536
2023-06-26T00:00:00Z,6,Run6.B1,SouthwestChannel-Acer-TNC(S),B42,36,Blue,1,0.1139,0.129,0.117
2023-06-26T00:00:00Z,6,Run6.B2,SouthwestChannel-Acer-TNC(S),B090,36,Blue,2,0.0929,0.107,0.132
2023-06-26T00:00:00Z,6,Run6.B3,SouthwestChannel-Acer-TNC(S),B173,36,Blue,3,0.1227,0.1339,0.084
2023-06-26T00:00:00Z,6,Run6.B4,SouthwestChannel-Acer-TNC(S),Y80,36,Blue,4,0.1188,0.1452,0.182
2023-06-26T00:00:00Z,6,Run6.B5,SouthwestChannel-Acer-TNC(S),B020,36,Blue,5,0.1334,0.153,0.128
2023-06-26T00:00:00Z,6,Run6.B6,SouthwestChannel-Acer-TNC(S),Y87,36,Blue,6,0.1173,0.1261,0.07
2023-06-26T00:00:00Z,6,Run6.B7,SouthwestChannel-Acer-TNC(S),B171,36,Blue,7,0.1261,0.1373,0.082
2023-06-26T00:00:00Z,6,Run6.P1,TexasRock-Acer-ACR-2(S),B83,35,Pink,1,0.1593,0.197,0.191
2023-06-26T00:00:00Z,6,Run6.P2,TexasRock-Acer-ACR-1(N),B67,35,Pink,2,0.1334,0.1774,0.248
2023-06-26T00:00:00Z,6,Run6.P3,TexasRock-Acer-ACR-1(N),B165,35,Pink,3,0.1217,0.1818,0.331
2023-06-26T00:00:00Z,6,Run6.P4,TexasRock-Acer-ACR-1(N),B170,35,Pink,4,0.1266,0.194,0.348
2023-06-26T00:00:00Z,6,Run6.P5,TexasRock-Acer-ELS-2(S),B88,35,Pink,5,0.1476,0.2033,0.274
2023-06-26T00:00:00Z,6,Run6.P6,TexasRock-Acer-ACR-1(N),B167,35,Pink,6,0.1178,0.1447,0.186
2023-06-26T00:00:00Z,6,Run6.P7,TexasRock-Acer-ELS-2(S),B87,35,Pink,7,0.131,0.1686,0.223
2023-06-26T00:00:00Z,6,Run6.P8,TexasRock-Acer-ELS-1(N),B17,35,Pink,8,0.129,0.1926,0.33
2023-06-26T00:00:00Z,6,Run6.O1,Pulaski-S_1,B133,35,Orange,1,0.1325,0.1911,0.307
2023-06-26T00:00:00Z,6,Run6.O2,Pulaski-S_1,B136,35,Orange,2,0.1437,0.1794,0.199
2023-06-26T00:00:00Z,6,Run6.O3,Pulaski-S_2,B134,35,Orange,3,0.1647,0.2067,0.203
2023-06-26T00:00:00Z,6,Run6.O4,Pulaski-S_2,B131,35,Orange,4,0.1784,0.2229,0.2
2023-06-26T00:00:00Z,6,Run6.O5,Pulaski-S_2,B135,35,Orange,5,0.1364,0.1843,0.26
2023-06-26T00:00:00Z,6,Run6.O6,Pulaski-S_1,B138,35,Orange,6,0.1496,0.2248,0.335
2023-06-26T00:00:00Z,6,Run6.O7,Pulaski-S_2,B132,35,Orange,7,0.1686,0.219,0.23
2023-06-26T00:00:00Z,6,Run6.O8,TexasRock-Acer-ELS-2(S),B85,35,Orange,8,0.1784,0.2116,0.157
2023-06-26T00:00:00Z,6,Run6.Y1,Pulaski-N_1,B188,35,Yellow,1,0.1222,0.1823,0.33
2023-06-26T00:00:00Z,6,Run6.Y2,Pulaski-N_2,B164,35,Yellow,2,0.1246,0.1686,0.261
2023-06-26T00:00:00Z,6,Run6.Y3,Pulaski-N_2,B168,35,Yellow,3,0.1276,0.1691,0.246
2023-06-26T00:00:00Z,6,Run6.Y4,TexasRock-Acer-ACR-2(S),B81,35,Yellow,4,0.1251,0.1774,0.295
2023-06-26T00:00:00Z,6,Run6.Y5,SouthwestChannel-Acer-TNC(S),B176,35,Yellow,5,0.1491,0.2043,0.27
2023-06-26T00:00:00Z,6,Run6.Y6,SouthwestChannel-Acer-TNC(S),B177,35,Yellow,6,0.1183,0.1813,0.348
2023-06-26T00:00:00Z,6,Run6.Y7,SouthwestChannel-Acer-TNC(S),B183,35,Yellow,7,0.153,0.2058,0.257
2023-06-26T00:00:00Z,6,Run6.B1,SouthwestChannel-Acer-TNC(S),B42,35,Blue,1,0.1285,0.216,0.405
2023-06-26T00:00:00Z,6,Run6.B2,SouthwestChannel-Acer-TNC(S),B090,35,Blue,2,0.107,0.1452,0.263
2023-06-26T00:00:00Z,6,Run6.B3,SouthwestChannel-Acer-TNC(S),B173,35,Blue,3,0.1417,0.217,0.347
2023-06-26T00:00:00Z,6,Run6.B4,SouthwestChannel-Acer-TNC(S),Y80,35,Blue,4,0.1373,0.2072,0.337
2023-06-26T00:00:00Z,6,Run6.B5,SouthwestChannel-Acer-TNC(S),B020,35,Blue,5,0.1466,0.197,0.256
2023-06-26T00:00:00Z,6,Run6.B6,SouthwestChannel-Acer-TNC(S),Y87,35,Blue,6,0.1417,0.1911,0.258
2023-06-26T00:00:00Z,6,Run6.B7,SouthwestChannel-Acer-TNC(S),B171,35,Blue,7,0.1447,0.2043,0.292
2023-06-26T00:00:00Z,6,Run6.P1,TexasRock-Acer-ACR-2(S),B83,34,Pink,1,0.1403,0.2493,0.437
2023-06-26T00:00:00Z,6,Run6.P2,TexasRock-Acer-ACR-1(N),B67,34,Pink,2,0.1051,0.2023,0.481
2023-06-26T00:00:00Z,6,Run6.P3,TexasRock-Acer-ACR-1(N),B165,34,Pink,3,0.1388,0.2766,0.498
2023-06-26T00:00:00Z,6,Run6.P4,TexasRock-Acer-ACR-1(N),B170,34,Pink,4,0.1383,0.2869,0.518
2023-06-26T00:00:00Z,6,Run6.P5,TexasRock-Acer-ELS-2(S),B88,34,Pink,5,0.1632,0.2698,0.395
2023-06-26T00:00:00Z,6,Run6.P6,TexasRock-Acer-ACR-1(N),B167,34,Pink,6,0.1271,0.2317,0.451
2023-06-26T00:00:00Z,6,Run6.P7,TexasRock-Acer-ELS-2(S),B87,34,Pink,7,0.1193,0.2224,0.464
2023-06-26T00:00:00Z,6,Run6.P8,TexasRock-Acer-ELS-1(N),B17,34,Pink,8,0.13,0.2512,0.482
2023-06-26T00:00:00Z,6,Run6.O1,Pulaski-S_1,B133,34,Orange,1,0.1413,0.2121,0.334
2023-06-26T00:00:00Z,6,Run6.O2,Pulaski-S_1,B136,34,Orange,2,0.1251,0.2361,0.47
2023-06-26T00:00:00Z,6,Run6.O3,Pulaski-S_2,B134,34,Orange,3,0.1544,0.2551,0.395
2023-06-26T00:00:00Z,6,Run6.O4,Pulaski-S_2,B131,34,Orange,4,0.1828,0.2708,0.325
2023-06-26T00:00:00Z,6,Run6.O5,Pulaski-S_2,B135,34,Orange,5,0.1369,0.2346,0.417
2023-06-26T00:00:00Z,6,Run6.O6,Pulaski-S_1,B138,34,Orange,6,0.129,0.2395,0.461
2023-06-26T00:00:00Z,6,Run6.O7,Pulaski-S_2,B132,34,Orange,7,0.1667,0.2542,0.344
2023-06-26T00:00:00Z,6,Run6.O8,TexasRock-Acer-ELS-2(S),B85,34,Orange,8,0.1735,0.2454,0.293
2023-06-26T00:00:00Z,6,Run6.Y1,Pulaski-N_1,B188,34,Yellow,1,0.132,0.2239,0.41
2023-06-26T00:00:00Z,6,Run6.Y2,Pulaski-N_2,B164,34,Yellow,2,0.1359,0.2478,0.452
2023-06-26T00:00:00Z,6,Run6.Y3,Pulaski-N_2,B168,34,Yellow,3,0.1276,0.2312,0.448
2023-06-26T00:00:00Z,6,Run6.Y4,TexasRock-Acer-ACR-2(S),B81,34,Yellow,4,0.153,0.2351,0.349
2023-06-26T00:00:00Z,6,Run6.Y5,SouthwestChannel-Acer-TNC(S),B176,34,Yellow,5,0.1393,0.2537,0.451
2023-06-26T00:00:00Z,6,Run6.Y6,SouthwestChannel-Acer-TNC(S),B177,34,Yellow,6,0.1315,0.2341,0.438
2023-06-26T00:00:00Z,6,Run6.Y7,SouthwestChannel-Acer-TNC(S),B183,34,Yellow,7,0.1193,0.2419,0.507
2023-06-26T00:00:00Z,6,Run6.B1,SouthwestChannel-Acer-TNC(S),B42,34,Blue,1,0.1559,0.2331,0.331
2023-06-26T00:00:00Z,6,Run6.B2,SouthwestChannel-Acer-TNC(S),B090,34,Blue,2,0.1246,0.1632,0.237
2023-06-26T00:00:00Z,6,Run6.B3,SouthwestChannel-Acer-TNC(S),B173,34,Blue,3,0.1241,0.2278,0.455
2023-06-26T00:00:00Z,6,Run6.B4,SouthwestChannel-Acer-TNC(S),Y80,34,Blue,4,0.1554,0.261,0.404
2023-06-26T00:00:00Z,6,Run6.B5,SouthwestChannel-Acer-TNC(S),B020,34,Blue,5,0.1525,0.2185,0.302
2023-06-26T00:00:00Z,6,Run6.B6,SouthwestChannel-Acer-TNC(S),Y87,34,Blue,6,0.1672,0.2449,0.317
2023-06-26T00:00:00Z,6,Run6.B7,SouthwestChannel-Acer-TNC(S),B171,34,Blue,7,0.1437,0.2234,0.357
2023-06-26T00:00:00Z,6,Run6.P1,TexasRock-Acer-ACR-2(S),B83,33,Pink,1,0.1496,0.2566,0.417
2023-06-26T00:00:00Z,6,Run6.P2,TexasRock-Acer-ACR-1(N),B67,33,Pink,2,0.1261,0.2791,0.548
2023-06-26T00:00:00Z,6,Run6.P3,TexasRock-Acer-ACR-1(N),B165,33,Pink,3,0.1232,0.2625,0.531
2023-06-26T00:00:00Z,6,Run6.P4,TexasRock-Acer-ACR-1(N),B170,33,Pink,4,0.1364,0.303,0.55
2023-06-26T00:00:00Z,6,Run6.P5,TexasRock-Acer-ELS-2(S),B88,33,Pink,5,0.1271,0.2717,0.532
2023-06-26T00:00:00Z,6,Run6.P6,TexasRock-Acer-ACR-1(N),B167,33,Pink,6,0.1202,0.2576,0.533
2023-06-26T00:00:00Z,6,Run6.P7,TexasRock-Acer-ELS-2(S),B87,33,Pink,7,0.1212,0.2581,0.53
2023-06-26T00:00:00Z,6,Run6.P8,TexasRock-Acer-ELS-1(N),B17,33,Pink,8,0.1256,0.2595,0.516
2023-06-26T00:00:00Z,6,Run6.Y1,Pulaski-N_1,B188,30,Yellow,1,0.0987,0.2033,0.514
2023-06-26T00:00:00Z,6,Run6.Y2,Pulaski-N_2,B164,30,Yellow,2,0.0982,0.1935,0.492
2023-06-26T00:00:00Z,6,Run6.Y3,Pulaski-N_2,B168,30,Yellow,3,0.1007,0.2063,0.512
2023-06-26T00:00:00Z,6,Run6.Y4,TexasRock-Acer-ACR-2(S),B81,30,Yellow,4,0.109,0.2136,0.49
2023-06-26T00:00:00Z,6,Run6.Y5,SouthwestChannel-Acer-TNC(S),B176,30,Yellow,5,0.0958,0.196,0.511
2023-06-26T00:00:00Z,6,Run6.Y6,SouthwestChannel-Acer-TNC(S),B177,30,Yellow,6,0.0929,0.1979,0.531
2023-06-26T00:00:00Z,6,Run6.Y7,SouthwestChannel-Acer-TNC(S),B183,30,Yellow,7,0.0855,0.1804,0.526
2023-06-26T00:00:00Z,6,Run6.O1,Pulaski-S_1,B133,33,Orange,1,0.1325,0.2947,0.551
2023-06-26T00:00:00Z,6,Run6.O2,Pulaski-S_1,B136,33,Orange,2,0.1251,0.2674,0.532
2023-06-26T00:00:00Z,6,Run6.O3,Pulaski-S_2,B134,33,Orange,3,0.1315,0.2669,0.507
2023-06-26T00:00:00Z,6,Run6.O4,Pulaski-S_2,B131,33,Orange,4,0.15,0.2742,0.453
2023-06-26T00:00:00Z,6,Run6.O5,Pulaski-S_2,B135,33,Orange,5,0.1344,0.2644,0.492
2023-06-26T00:00:00Z,6,Run6.O6,Pulaski-S_1,B138,33,Orange,6,0.1261,0.2801,0.55
2023-06-26T00:00:00Z,6,Run6.O7,Pulaski-S_2,B132,33,Orange,7,0.1256,0.2703,0.535
2023-06-26T00:00:00Z,6,Run6.O8,TexasRock-Acer-ELS-2(S),B85,33,Orange,8,0.1378,0.2605,0.471
2023-06-26T00:00:00Z,6,Run6.Y1,Pulaski-N_1,B188,33,Yellow,1,0.1266,0.2937,0.569
2023-06-26T00:00:00Z,6,Run6.Y2,Pulaski-N_2,B164,33,Yellow,2,0.1364,0.3148,0.567
2023-06-26T00:00:00Z,6,Run6.Y3,Pulaski-N_2,B168,33,Yellow,3,0.1281,0.2986,0.571
2023-06-26T00:00:00Z,6,Run6.Y4,TexasRock-Acer-ACR-2(S),B81,33,Yellow,4,0.1285,0.2674,0.519
2023-06-26T00:00:00Z,6,Run6.Y5,SouthwestChannel-Acer-TNC(S),B176,33,Yellow,5,0.1241,0.2644,0.53
2023-06-26T00:00:00Z,6,Run6.Y6,SouthwestChannel-Acer-TNC(S),B177,33,Yellow,6,0.1222,0.2248,0.457
2023-06-26T00:00:00Z,6,Run6.Y7,SouthwestChannel-Acer-TNC(S),B183,33,Yellow,7,0.1149,0.2424,0.526
2023-06-26T00:00:00Z,6,Run6.B1,SouthwestChannel-Acer-TNC(S),B42,33,Blue,1,0.1261,0.2468,0.489
2023-06-26T00:00:00Z,6,Run6.B2,SouthwestChannel-Acer-TNC(S),B090,33,Blue,2,0.1105,0.1789,0.383
2023-06-26T00:00:00Z,6,Run6.B3,SouthwestChannel-Acer-TNC(S),B173,33,Blue,3,0.1222,0.2586,0.527
2023-06-26T00:00:00Z,6,Run6.B4,SouthwestChannel-Acer-TNC(S),Y80,33,Blue,4,0.1197,0.2429,0.507
2023-06-26T00:00:00Z,6,Run6.B5,SouthwestChannel-Acer-TNC(S),B020,33,Blue,5,0.1378,0.2444,0.436
2023-06-26T00:00:00Z,6,Run6.B6,SouthwestChannel-Acer-TNC(S),Y87,33,Blue,6,0.1246,0.2527,0.507
2023-06-26T00:00:00Z,6,Run6.B7,SouthwestChannel-Acer-TNC(S),B171,33,Blue,7,0.1227,0.263,0.533
2023-06-26T00:00:00Z,6,Run6.B1,SouthwestChannel-Acer-TNC(S),B42,30,Blue,1,0.1153,0.2429,0.525
2023-06-26T00:00:00Z,6,Run6.B2,SouthwestChannel-Acer-TNC(S),B090,30,Blue,2,0.1041,0.1955,0.468
2023-06-26T00:00:00Z,6,Run6.B3,SouthwestChannel-Acer-TNC(S),B173,30,Blue,3,0.1261,0.2576,0.51
2023-06-26T00:00:00Z,6,Run6.B4,SouthwestChannel-Acer-TNC(S),Y80,30,Blue,4,0.1207,0.2527,0.522
2023-06-26T00:00:00Z,6,Run6.B5,SouthwestChannel-Acer-TNC(S),B020,30,Blue,5,0.1246,0.2766,0.549
